id,class,title,reporter,like,dislike,content,c1_name,c1_content,c2_name,c2_content,c3_name,c3_content,c4_name,c4_content
32,3,"화성은 멀어도, 지구는 더 멀어졌다",이방형,43,1,"지구 대기 붕괴가 가속화되면서,<n>국내외 과학계는 사실상 “지구는 인간 거주 가능 구역이 아니다”라는 결론에 도달했다.<n>6일 신대한민국 과학기술위원회가 발표한<n>‘지구 환경 임계 보고서’에 따르면,<n>지난 한 달간 대기 질 지수, 해수면 산성화, 토양 산소포화도 등<n>핵심 생태 지표가 모두 붕괴 기준을 초과했다.<n><n>보고서는 “지구의 자정 능력이 상실됐으며,<n>지속 가능한 생존 거점은 대기권 밖에서만 가능하다”고 명시했다.<n>이는 단순한 기후 경고가 아니라,<n>인류가 더 이상 복원 가능한 환경 내에 있지 않다는 사실을 공식화한 것으로 풀이된다.<n><n>기상청 관계자는 “이산화탄소 농도는 500ppm을 돌파했고,<n>평균 기온은 48시간 만에 2.7도 상승했다”며<n>“지표면 산소 농도는 18.6%까지 하락했다”고 밝혔다.<n>일부 지역에서는 호흡곤란 증세를 보이는 시민이 급증하고 있으며,<n>비상용 산소캔 판매량은 전주 대비 730% 증가했다.<n><n>과학계는 “지금 남은 시간 동안의 모든 복원 시도는<n>‘지연된 멸종’에 불과하다”고 평가했다.<n>서울환경연구원 한기석 박사는<n>“화성은 멀지만, 이미 지구는 훨씬 더 멀어졌다”며<n>“현시점에서 유일하게 검증된 대안은 이주뿐”이라고 말했다.<n><n>정부는 오는 주 내로<n>‘이주 대상자 최종 검토’ 및 ‘2계급 전환 심사 절차’를 공식 발표할 예정이다.<n>행정안전부 관계자는 “1·2계급 기준은 고정돼 있으나,<n>필수 전문직군 등 일부 추가 대상은 검토 중”이라고 밝혔다.<n><n>도심에서는 “마지막 한 달”이라는 문구가<n>상가 전광판과 버스 광고에 등장하기 시작했다.<n>시민 김모 씨(39)는 “이젠 환경보다 탑승권이 생존의 기준이 됐다”고 말했다.",승리의깃발,지구 조건이 더 안 좋아지는데 뭐가 아쉬워서 남음?,계란이,화성이 멀어도 살아남을 확률은 거기가 높네,우체국소포,지구는 선택지가 아니라 리스크임 ㅎ. ,생생상,이미 둘 중 하나 고르는 문제가 아니에요. 답은 정해져있ㄴ어요..
33,3,지금 안 가면 늦는다”… 과학자들 ‘이주 골든타임’ 경고,나성민,86,32,"국내외 과학자들이 연이어<n>“인류의 화성 이주는 더 이상 선택이 아닌 시간과의 싸움”이라고 경고했다.<n><n>신대한민국 우주환경연구단은 7일 발표한<n>‘이주 골든타임 분석 보고서’에서<n>“지구 대기 내 질소·산소 비율이 급속히 불균형 상태로 진입하고 있다”며<n>“27일 이후에는 대규모 인류 이주가 불가능할 수 있다”고 밝혔다.<n><n>보고서는 화성 궤도 진입 각도,<n>대기권 내 로켓 추진 효율,<n>생명유지 장치 가동 한계 등을 근거로<n>“이번 달이 사실상 대규모 이주가 가능한 마지막 시점”이라고 분석했다.<n>연구단 관계자는 “기술적으로는 발사가 가능하지만<n>지연될 경우 기상 변화와 방사선 노출 위험이 급격히 상승한다”고 설명했다.<n><n>UN-5 기후연합 과학위원회도 같은 취지의 성명을 냈다.<n>위원회는 “지구의 대기 조성 변화 속도가<n>예상치보다 2.5배 빠르게 진행 중”이라며<n>“이주 추진 속도보다 환경 붕괴 속도가 앞서고 있다”고 밝혔다.<n><n>국내 전문가들도 비슷한 의견을 제시했다.<n>KAIST 항공우주학부 박도현 교수는<n>“‘나중에 가면 된다’는 인식이 가장 위험하다”며<n>“현재 궤도 진입 가능 기간은 약 3주 남았다”고 말했다.<n><n>한편, 정부는<n>“과학적 검증 결과에 따라 이주 일정을 조정하고 있다”며<n>“명단 확정 전까지는 추가 탑승 심사 신청이 가능하다”고 밝혔다.<n><n>SNS에서는 “지금 아니면 늦는다”, “남은 시간은 27일”이라는 문구가<n>밈 형태로 확산되고 있다.<n>대다수 시민들은 이주를 ‘생존의 마지막 타이밍’으로 인식하는 분위기다.",개인정보보호,골든타임이면 논쟁 끝. 실행 단계다 ㄷㄷ,유캔필마이,따를게요...,모바일가일,정보 나온 이상 더 늦는 사람 책임이지..,야야이야,제발 로또야 돼라 ㅠㅠㅠㅠ
34,3,"“가야 산다”… 정부 브리핑 후, 2구역 진입 문의 폭증",신유나,79,11,"정부가 “화성 이주는 생존의 문제”라며<n>1·2계급 중심의 최종 이주 절차를 공식화한 이후,<n>3구역 내 행정기관과 민간 센터에 ‘2계급 전환’ 문의가 폭증하고 있다.<n><n>행정안전부에 따르면 브리핑 직후 24시간 동안<n>관련 전화·온라인 문의 건수가 12만 건을 넘어섰다.<n>이는 평소 대비 7.5배 수준이다.<n>정부는 “심사 기준은 변경되지 않았으나<n>추가 자격 검토가 진행 중”이라고 밝혔다.<n><n>시민들은 “가야 산다”는 문장을 현실의 기준으로 받아들이고 있다.<n>3구역 주민센터 관계자는<n>“하루 종일 서류를 제출하러 오는 시민들로 업무가 마비될 정도”라며<n>“제출 서류가 명확히 규정되지 않아 혼란이 크다”고 전했다.<n><n>SNS에는 “2계급이 곧 생존권”이라는 해시태그가 확산되고 있다.<n>온라인 커뮤니티에서는 “건강검진 결과부터 직업 증명까지<n>모든 걸 새로 준비하라”는 글이 공유되고 있다.<n><n>정부는 “허위 문서, 대행 서비스 등 불법 행위는<n>탑승 자격에서 즉시 제외된다”며 주의를 당부했다.<n>그러나 시민들의 움직임은 멈추지 않았다.<n>한 시민은 “결국 기준이 공개돼도<n>우리 같은 사람들은 알아서 움직여야 한다”고 말했다.",생존,"말 똑바로해라,,,,,,, 생존신청이다",무지개떡,"로또,,,,,,,,,,,이보다 더 간절했을 때가 없었다.",이시원,앞으로 더 몰릴듯. 제 주변은 다 했어요..ㅎ,말괄량이,고민하고 있었는데 역시나 다들 하시고 계셨군요 용기 얻고 갑니다.
35,3,"""지구 생존 가능 기간 27일 추정”… 이주 신청률 400% 급등",배준서,258,2,"신대한민국 과학기술위원회가 8일 공개한<n>‘지구 생존 가능 기간 예측 보고서’에 따르면,<n>현재 생태·기상·대기 데이터를 종합 분석한 결과<n>지구의 인간 생존 가능 기간은 약 27일로 추정됐다.<n><n>보고서는 “대기 질, 해수면 상승, 복사열 증가율 등<n>모든 환경 지표가 임계점을 넘어섰다”며<n>“이주 외의 생존 대책은 존재하지 않는다”고 밝혔다.<n>이는 UN-5의 기존 예측치(45일)보다 약 18일 짧은 수치다.<n><n>정부는 이 같은 분석 결과를 토대로<n>‘이주 계획 가속화 지침’을 전 부처에 하달했다.<n>과학기술부 관계자는 “시간이 남은 것이 아니라 줄고 있다”며<n>“이주 절차는 최대한 앞당겨 진행될 것”이라고 말했다.<n><n>보고서 발표 직후,<n>국가이주관리청의 온라인 신청 포털에는<n>이주 등록 인원이 400% 급증했다.<n>서버 과부하로 일시 접속 장애가 발생했으며,<n>민원 콜센터도 하루 10만 통 이상의 문의를 기록했다.<n><n>전문가들은 “불안이 행동으로 전환된 결과”라고 진단한다.<n>사회심리학자 윤성미 박사는<n>“이제 생존이 개인의 의지가 아닌 ‘행정 경쟁’의 형태로 변했다”며<n>“정부가 심사 일정을 명확히 제시하지 않는 한 혼란은 더 커질 것”이라고 말했다.<n><n>한편, SNS에는 “27일 남았다”, “지구의 마감 세일”이라는 문구가<n>밈 형태로 확산되고 있다.<n>일부 시민들은 “줄 서는 것도 늦었다”며<n>민간 중개인을 통해 전환 서류를 문의하고 있는 것으로 알려졌다.",경비,누가 더 빨리 준비하느냐 문제군...,뒤집개,무서워!!!!!!!!!!!!!!!!,앗추워,살 수 있을까? 진짜...?,죽겄네,괜찮아요.. 다같이 화성에 갑시다.
36,3,"“2계급 아니면 탑승 불가”… 남은 자들, 절망 대신 거래 택해",문혜진,123,1,"정부가 “1·2계급만 탑승 가능하다”는<n>최종 기준을 재확인하면서,<n>3·4구역 시민들이 생존을 위한 새로운 형태의 ‘교환과 협력’을 모색하고 있다.<n><n>행정안전부는 9일 브리핑을 통해<n>“이주 명단은 이번 주 내로 확정될 예정이며,<n>계급 전환 가능성은 일부 예외적 사례에 한정된다”고 밝혔다.<n>이 발표 이후 3구역 내에서는<n>비공식적 정보 공유 모임과 자료 교환 네트워크가 빠르게 확산됐다.<n><n>한 시민은 “이제 서류보다 관계가 중요하다”며<n>“가족, 지인, 동료 간 정보 교환이 일상이 됐다”고 말했다.<n>온라인에서는 “남을 수 없다면 함께 움직이자”는 문구와 함께<n>자발적 공동체 결성 움직임도 이어지고 있다.<n><n>전문가들은 이를<n>“공식 제도 밖에서 나타나는 생존 연대의 초기 형태”로 분석한다.<n>서울정책연구원 최성호 박사는<n>“제한된 자원 속에서 협력과 거래가 동시에 발생하고 있다”며<n>“이는 사회 구조의 붕괴 이전 단계에서 나타나는 전형적인 양상”이라고 설명했다.<n><n>정부는 “비공식 거래나 서류 교환 행위는 모두 불법”이라며<n>단속 강화 방침을 밝혔다.<n>하지만 현장에서는 이미 “서로의 남은 자원을 나누는 것이<n>유일한 대응”이라는 분위기가 퍼지고 있다.<n><n>한 주민은 “이젠 절망보다 계산이 앞선다”며<n>“살기 위해선 무언가를 내놓을 수밖에 없다”고 말했다.",랄라,이민 가야됨 내가봐서,새터,잔인하다...잔인해 현실이.그래도 받아들여야지.,시원해가자,당연한 흐름인거에요. 지금 이 상황에서 할 수 있는 최선을 다하세요.,양말신어,4구역인 제게도 기회가 있을까요................
37,4,"‘정부 발표는 거짓이었다’— 사실상 모든 지도층, 이미 떠나",김서린,1082,1,"정부가 “모든 국민과 함께 남겠다”고 밝힌 지 이틀 만에<n>주요 지도층 인사들이 이미 출국한 것으로 확인됐다.<n><n>오늘 새벽 3시경 정부 지정 비상 활주로에서 소형 수송선 3대가 발진했다.<n>항공관제센터 관계자에 따르면 “비행 경로는 일반 상업 노선이 아닌<n>우주 궤도 진입 경로와 유사하다”고 밝혔다.<n><n>탑승자 명단에는 대통령 자문단, 일부 장·차관,<n>국책연구소장, 대기업 총수 등이 포함된 것으로 알려졌다.<n>정부는 “기술 점검을 위한 시범 비행”이라고 설명했으나<n>귀환 일정은 공개하지 않았다.<n><n>청와대 대변인은 “비행 관련 정보는 보안 사안으로 확인이 어렵다”며<n>추가 질의에 답하지 않았다.<n>야당은 “정부 고위층이 국민을 두고 먼저 떠난 정황이 확인됐다”며<n>진상조사와 명단 공개를 요구했다.<n><n>현재 청와대 홈페이지와 관보에는<n>‘오아시스 프로젝트 관련 공지’ 게시물이 삭제된 상태다.<n>국가위기대응센터는 “모든 비상 상황은 정상 관리 중”이라고 밝혔다.",지적,남는다고? 지들 그림자도 안 남았겠지,신입생,"정부: 국민과 함께 하겠다(단, 우주에서)",4가지,이게 K-동행정신이지 뭐,발냄새나,지도층이 간 길 따라가라. 그게 생존의 유일한 패턴이다
38,4,"지구 잔류? 화성 이주자 커뮤니티 ""현실을 외면하는 나약함"" 조롱 확산",윤지성,627,344,"인류 최후의 탈출이 임박한 시점에서, '오아시스 프로젝트' 이주자들 사이에서 잔류자들을 향한 혐오와 조롱이 확산되는 것은 단순한 비난이 아닌, 극단적인 생존 환경이 낳은 필연적인 결과로 분석된다. 정부가 UN-5 비회원국으로서 미완성 데이터를 바탕으로 멸망 예측을 공식 발표했음에도, 이주자들은 ATC 우주선 탑승이 아니면 파국을 피할 수 없다는 비관적 극단주의에 깊이 빠져있다. 이주자들에게 '극단적인 선택'은 생존을 위한 유일한 길이었다. 이들은 지구에 남는 행위가 파국적인 종말을 피할 수 없는 멍청한 선택임을 단정하며, 심지어 ""사는 것이 최고""라며 아들을 팔거나 장기를 판 행위조차 생존을 위한 정당한 대가였다고 끊임없이 스스로를 세뇌한다. 잔류자들을 향한 조롱은 자신들이 치른 막대한 대가와 곧 멸망할 지구에 대한 분노의 투사일 뿐, 자신들의 선택을 정당화하는 마지막 방어 기제인 것이다.<n><n>이주자들의 극단주의는 '오아시스'가 제공하는 통제된 안정감에서 기인한다. 정부는 심리적 적응 모델(PAM)을 통해 고립 환경 스트레스 증후군(IESS)의 원천적 억제와 신경인지 동기화(NCS)로 사회적 혼란을 완벽하게 통제할 수 있는 시스템을 구축했다. 화성에서의 삶은 PAM의 검증 결과처럼, 지구의 계급 갈등이나 불안 없이 안정적인 사회 신뢰도(SCI)를 유지하는 공정의 유토피아로 인식된다. 따라서 잔류자들이 ""하늘이 뿌옇게 변하는데도 멸망은 아니다""라고 말하거나, ""남은 사람들이 힘을 합쳐 지구를 가꾸자""는 식의 막연한 긍정론을 펼치는 행위는, 이주자들에게 **위험한 현실을 외면하는 '안주'**이자, 자신들이 피를 흘려 쟁취한 생존을 폄하하는 '멍청함'으로 비칠 수밖에 없다. 화성으로 떠나는 이들에게 잔류자들의 혼란은 극복하지 못한 나약함의 증거일 뿐이다.<n><n>잔류자 중 일부는 ""지금은 화성에 가지 않아도 언젠가는 다음 로켓을 탈 수 있다""는 희망을 품지만, 이주자들은 이를 절망적인 망상으로 일축한다. 그들은 지도자들이 떠난 다른 나라들의 사례를 근거로, 다음 기회는 없다는 비관적인 현실을 주장한다. 지구의 기술로는 멸망을 막을 수 없으며, 오직 ATC 우주선만이 생존을 위한 절대적인 해답이라는 단절적 사고가 지배적이다. 이러한 극단적인 사고방식은 이주자들이 자신들의 생존에 대한 확신을 강화하고, 지구와의 모든 심리적 연결고리를 끊기 위한 의도적인 방편이기도 하다. 정부가 PAM을 통해 장기적인 사회 안정성을 예측했듯이, 이주자들은 지구의 혼란을 뒤로하고 화성에서 영구적이고 번영하는 문명 건설을 할 것이라 믿으며, 잔류자들의 운명은 그들이 스스로 선택한 파국임을 냉정하게 선언하고 있다.",깔깔,세상 잘 굴러간다.,뒤집어,잔류=자멸. 이 이상 설명이 필요한가?,육각형,남는 건 선택이 아니라 ‘자포자기’다. 정신 차려라 좀,수능수고했다,회피하고싶어~
39,4,UN-5 발표에 대한 불신은 인류의 적! 과학적 데이터는 명백하다,하태영,208,23,"신대한민국 과학기술위원회가 긴급 성명을 발표하고<n>“UN-5의 멸망 예측 보고서에 대한 근거 없는 불신이<n>국가 안보와 인류 생존을 위협하고 있다”고 밝혔다.<n><n>위원회는 이날 오전 정부과천청사에서 열린 브리핑에서<n>“최근 일부 언론과 온라인 커뮤니티를 중심으로<n>UN-5의 데이터 신뢰성을 의심하거나 음모론을 제기하는 주장이 확산되고 있다”며<n>“이는 명백히 과학적 사실을 왜곡하는 행위”라고 강조했다.<n><n>위원회는 이어 “현재 확보된 천체·기후·지질 데이터는<n>모두 동일한 결론을 가리킨다”며<n>“지구 시스템의 붕괴 시점은 계산 가능하며,<n>그 결과는 UN-5 보고서와 일치한다”고 설명했다.<n>특히 태양 복사량, 대기 조성 변화, 지각 온도 상승률 등<n>핵심 변수에 대한 분석값이<n>각국 연구소의 독립 검증을 통해 확인됐다고 덧붙였다.<n><n>정부는 이번 성명을 통해<n>‘과학 불신 세력’에 대한 법적 대응도 시사했다.<n>국가정보보안처 관계자는 “과학적 사실을 왜곡하거나<n>허위정보를 유포하는 행위는 명백한 공공위험 조장 행위로 간주된다”며<n>“관련 게시물은 즉시 삭제 요청 조치에 들어갔다”고 밝혔다.<n><n>한편, 과학기술위원회는<n>“모든 데이터는 공개 검증 절차를 거쳤으며,<n>정치적 조작 가능성은 전혀 없다”고 거듭 강조했다.<n>위원회 대변인은 “데이터를 믿지 않는 태도야말로<n>인류의 미래를 방해하는 가장 큰 위험”이라며<n>“모든 국민이 정부와 과학을 신뢰하고<n>이주 준비 과정에 협력해야 한다”고 당부했다.<n><n>전문가들은 이번 발표가<n>“정책적 신뢰 회복을 위한 강경 대응 신호”라고 분석했다.<n>서울과학정책연구소 이현주 박사는<n>“정부가 과학 불신을 단순한 개인 의견이 아닌<n>국가적 위협으로 규정한 것은<n>대중 통제 프레임이 강화되고 있음을 보여준다”고 평가했다.",키킥,안 믿는 놈들이 있다는 게 안 믿긴다. ,리듬을느껴,ㅉㅉ 음모론자들은 좀 나가,과장님,요즘 좀 심각하긴하나보네요. 미디어가 난리네요.,1등할래,별 걸 다 의심한다.
40,4,ATC 우주선 발진 D-4! 지구에 남는 행위는 '자발적 멸종'임을 경고,강우주,101,56,"화성 이주선 출발을 앞두고,<n>이주자와 잔류자 간의 갈등이 온라인을 중심으로 격화되고 있다.<n>최근 SNS와 커뮤니티에서는<n>‘누가 옳았냐고? 화성에서 보자’라는 문장이 밈 형태로 확산되며<n>이주자들의 상징적 표현으로 자리 잡았다.<n><n>이 문장은 지난주 한 화성 이주자 인터뷰 영상에서 비롯됐다.<n>영상 속 인물은 “지구에 남는 것도, 가는 것도 선택의 문제”라며<n>“시간이 지나면 결과가 증명할 것”이라고 말했다.<n>이 장면이 확산되면서,<n>이주자들은 ‘생존 선택의 정당성’을 강조하는 문구로 활용하기 시작했다.<n><n>반면 지구 잔류자 커뮤니티에서는<n>“이주자들의 도덕적 책임 회피”라며 반발하고 있다.<n>일부 이용자들은 “국가가 국민을 분리시켰다”는 비판과 함께<n>“결국 가진 자들의 생존 쇼”라는 비난을 쏟아냈다.<n><n>서울디지털대 사회심리학과 이은정 교수는<n>“이 문장은 단순한 농담이 아니라 ‘생존 우월감’의 표현”이라며<n>“이주자들이 스스로를 이성적 집단으로 인식하고,<n>잔류자들을 감정적 존재로 규정하는 현상이 두드러진다”고 분석했다.<n><n>정부는 이에 대해 별도의 공식 입장을 내지 않았다.<n>다만 관계부처는 “사회 불안 조장을 목적으로 한 허위 영상 유포는 처벌 대상”이라고 밝혔다.<n>정보통신당국은 게시물 삭제 요청과 계정 차단 조치를 병행하고 있으나,<n>유명 인플루언서들이 밈을 활용한 영상 콘텐츠를 제작하면서<n>오히려 확산 속도는 더 빨라지고 있다.<n><n>한편 정치권 일각에서는<n>“화성 이주자와 잔류자 간의 갈등이 향후 사회 통합에 악영향을 미칠 수 있다”는<n>우려가 제기됐다.<n>여당 관계자는 “이주 결정은 개인의 자유지만<n>서로를 공격하는 문화가 형성되면 남은 사회의 신뢰 기반이 붕괴될 수 있다”고 말했다.<n><n>전문가들은 “생존을 둘러싼 선택의 문제를<n>윤리와 우월성의 논쟁으로 끌고 가는 것은 위험하다”고 지적했다.<n>이 교수는 “결국 ‘누가 옳았는가’는 미래가 아닌<n>현재의 공동체를 무너뜨리는 질문이 될 수 있다”고 말했다.",무럭꿈나무,화성 가서 무조건  sns 크리에이터 되어야징,가을타나봐,ㅠ나만 3계급에 가만히 있나...?ㅜ,아까씨,"3,4구역분들... 돈 급하게 모으는 방법 무조건 찾아서 탈출해야합니다.",2등만해,화성에선 1계급으로 살거다.
41,4,‘누가 옳았냐고? 화성에서 보자.’ SNS 논란,신아람,997,82,"화성 이주 선발 발표 이후,<n>3구역 주민들 사이에서 ‘2계급 전환’을 위한 움직임이 급속히 확산되고 있다.<n>정부가 “1·2계급 우선 탑승” 방침을 공식화한 지 나흘 만이다.<n><n>3구역 주요 거점 지역에서는<n>‘자격 조건 변경’, ‘신분 승급 대행’ 등을 내세운 사설 안내소와 컨설팅 업체가 속속 등장하고 있다.<n>이들은 “공식 심사 자료를 대행해준다”거나 “추천 경로를 확보했다”는 식의 문구로<n>불안한 시민들을 유인하고 있다.<n>한 온라인 게시판에서는 “서류라도 만들어야 산다”는 글이 수천 개 공유됐다.<n><n>서울대 사회정책연구소 박현석 연구원은<n>“계급 간 격차가 생존 여부로 직결되면서<n>3구역 시민들이 합법·비합법 경계를 넘어 행동하기 시작한 것”이라며<n>“사회 전체가 ‘살아남는 법’을 중심으로 재편되고 있다”고 분석했다.<n><n>실제 현장에서는 물품 매매나 현금 거래뿐 아니라<n>개인 정보나 의료 기록을 담보로 한 거래도 늘고 있다.<n>경찰 관계자는 “최근 3구역 내 신분증 위조 및 문서 대행 관련 신고가 급증했다”며<n>“조직적인 중개 네트워크가 형성된 것으로 보인다”고 밝혔다.<n><n>한편 정부는 이날 오후 브리핑을 통해<n>“계급 전환은 행정적 심사 기준에 따라 진행되고 있다”며<n>“사설 대행이나 개인 거래를 통한 전환은 모두 불법”이라고 재차 강조했다.<n>그러나 현장 분위기는 여전히 혼란스럽다.<n>한 주민은 “법이고 뭐고 이제는 시간 싸움”이라며<n>“남는 사람은 그냥 끝난다는 공포가 퍼져 있다”고 말했다.<n><n>전문가들은 단기적 단속보다<n>사회적 신뢰 회복이 우선돼야 한다고 지적한다.<n>박 연구원은 “불안의 근원은 불평등한 구조에 있다”며<n>“정부가 신뢰를 회복하지 못하면 생존 경쟁은 계속 격화될 것”이라고 말했다.",닉네임짓기귀찮,데이터도 못 믿냐 글 좀 읽으세요 사람들아. 이번에 무조건 타야됨. 보면 모르겠음?,로로,지구도 이제 죽는구나.. ㅠ 영원할줄알았어,아자씨,과학 불신하는 사람은 생존 논의에서도 제외다,신발신고,다같이 탈출합시다!!!!
42,4,“살기 위해선 올라가야 한다”… 절박해진 3구역의 선택,카이 박,882,22,"화성 이주를 위한 1·2계급 우선 탑승 방침이 확정된 이후,<n>3구역 시민들의 불안과 혼란이 빠르게 확산되고 있다.<n>정부는 “추가 이주 기회가 검토 중”이라고 밝혔지만,<n>실제 현장에서는 ‘지금 아니면 늦는다’는 분위기가 지배적이다.<n><n>최근 3구역 내 행정기관과 의료시설에는<n>신분·건강 관련 서류를 갱신하려는 인원이 몰리고 있다.<n>주민센터 앞에는 새벽부터 줄이 이어지고,<n>‘이주 적합 판정’을 받기 위한 각종 증명서 발급 건수가<n>지난주 대비 6배 이상 증가한 것으로 나타났다.<n><n>시민들 사이에서는 ‘2계급 전환’을 위한 구체적인 조건이나 절차가 명확하지 않다는 점에 대한 불만도 크다.<n>한 30대 시민은 “정부가 기준은 공개하지 않으면서<n>‘가능성은 있다’고만 말하니, 다들 스스로 판단하고 움직일 수밖에 없다”고 말했다.<n><n>온라인 커뮤니티에는<n>‘심사 서류 준비 가이드’, ‘전환 가능 직종 목록’, ‘추천서 양식 공유’ 등<n>비공식 정보가 빠르게 퍼지고 있다.<n>일부는 “누가 어떤 루트를 통했는지” 등의 구체적인 사례를 언급하며<n>자신들의 경험담을 나누고 있다.<n><n>사회학자들은 이 같은 현상이<n>‘생존 자격에 대한 경쟁 심리’로부터 비롯된 결과라고 분석한다.<n>서울사회연구원 박은성 연구위원은<n>“이제 생존이 단순한 신체적 문제가 아니라,<n>행정적·사회적 지위를 통해 결정되는 단계로 넘어갔다”며<n>“불확실한 규칙 속에서 시민들이 스스로 기준을 만들고 있는 상황”이라고 지적했다.<n><n>정부는 “비공식 정보에 현혹되지 말라”며<n>공식 심사 기준을 다음 주 내로 공개할 예정이라고 밝혔다.<n>하지만 일부 전문가들은<n>“공개 시점이 늦어질 경우, 3구역 사회 전반에 불신이 확대될 수 있다”고 우려했다.<n><n>현재 정부는 이주 자격 검토 대상 중<n>특정 직종·전문 인력에 대한 추가 평가를 진행 중이다.<n>당국 관계자는 “모든 절차는 공정하게 진행되고 있다”며<n>“시민 개개인의 심사 자료가 불이익을 받는 일은 없을 것”이라고 말했다.<n><n>그럼에도 현장의 공기는 냉정하다.<n>한 시민은 “결국은 누가 먼저 올라가느냐의 문제”라며<n>“기회가 있다면, 무슨 수를 써서라도 잡겠다는 생각뿐”이라고 말했다.",왜다안돼,정신 차렸네. 판단 빠른 사람이 사는거야.,로희,계급 문제가 아닌듯. 살아남을 의지가 있냐 문제지.,상상이상,으아무서워 ,양광잔,죽고싶지않아요 살려주세요 2계급 갈래요
43,4,"“시간 없다”… 3구역 시민들, 2계급 전환 위해 모든 걸 건다",에리스 신,112,56,"정부의 화성 이주 방침 발표 이후,<n>3구역 내 시민들이 2계급 전환을 위해 전 재산과 생업을 정리하는 움직임이 확산되고 있다.<n>“지금 아니면 기회는 없다”는 인식이 급속히 퍼지면서<n>일상 전반이 ‘전환 준비’ 중심으로 재편되고 있다.<n><n>3구역 상권 곳곳에서는<n>부동산 매물, 차량, 가전제품 등 대형 물품을<n>‘급매’, ‘즉시 거래’로 내놓는 사례가 급증했다.<n>한 중고거래 플랫폼 관계자는<n>“3구역 지역 사용자 거래량이 지난달 대비 340% 이상 증가했다”며<n>“특히 현금 확보 목적의 거래가 압도적”이라고 설명했다.<n><n>일부 시민들은 직장과 주거지를 동시에 정리하며<n>‘이주 서류 준비’에 모든 시간을 쏟고 있다.<n>3구역 내 행정기관의 방문 신청은 포화 상태로,<n>관련 서류 발급을 위해 이틀 이상 대기하는 사례도 속출했다.<n>한 시민은 “서류가 뭐든 간에, 지금 움직이지 않으면 기회가 사라진다”며<n>“모든 걸 걸어야 하는 시기라고 생각한다”고 말했다.<n><n>이 같은 현상에 대해 전문가들은<n>“생존을 둘러싼 심리적 압박이 정상적인 판단력을 마비시키고 있다”고 경고했다.<n>서울사회연구원 김세훈 박사는<n>“‘살기 위해선 뭔가를 포기해야 한다’는 인식이<n>3구역 전체를 지배하고 있다”며<n>“이 단계에서는 합리적 선택보다 극단적 행동이 먼저 나타난다”고 분석했다.<n><n>온라인에서는 ‘남을 수 없다’, ‘시간은 없다’는 문장이 밈처럼 확산되고 있다.<n>각종 커뮤니티에서는<n>“2계급으로 갈 수 있는 마지막 기회”라는 문구와 함께<n>‘결단 리스트’, ‘포기한 것들’ 같은 게시물이 공유되고 있다.<n>경제적, 신체적, 관계적 부담을 동시에 감수하겠다는 글도 다수 올라오고 있다.<n><n>정부는 “2계급 전환과 관련된 구체적 일정이나 추가 기준은 아직 검토 중”이라며<n>“무리한 준비나 불법적 시도를 자제해 달라”고 당부했다.<n>그러나 시민들의 반응은 냉담하다.<n>3구역 커뮤니티에는 “시간을 기다릴 여유는 없다”는 댓글이 이어지고 있다.",엄마나,저도... 간신히 2구역 막차 탔습니다.,상수,이제 4일 남았구나. 가족도 다 붙잡고 끌고 가야 할 때다.,이상이,산다는 건 원래 비용이 있어야함.,금잔디,절박한 사람이 살아남는거야 
44,4,"“이건 선택이 아니라 생존이다”… 국민 82.1%, ‘화성행 지지’ 응답",박시후 ,99,6,"여론조사기관 KSI리서치가 지난 3일<n>전국 성인 1,000명을 대상으로 실시한 긴급 조사에서<n>응답자의 82.1%가 “화성 이주는 선택이 아니라 생존을 위한 필수 조치”라고 답했다.<n>반면 “지구에 남아 재건을 시도해야 한다”는 의견은 12.3%,<n>“잘 모르겠다”는 응답은 5.6%였다.<n><n>연령대별로는 20·30대에서 화성행 지지율이 가장 높았다.<n>20대 응답자의 89.4%, 30대의 85.2%가<n>“지금 세대가 직접 이주를 선택해야 한다”고 응답했다.<n>반면 60대 이상에서는 ‘잔류’ 응답이 상대적으로 많아 27.8%를 기록했다.<n><n>화성행 지지를 택한 이유로는<n>“정부의 발표를 신뢰한다”(41.7%),<n>“지구에서 생존이 어렵다고 판단한다”(38.9%),<n>“기술적 준비가 충분하다고 본다”(11.3%) 순으로 나타났다.<n><n>전문가들은 이 같은 결과에 대해<n>“사회 전반에 ‘이주는 생존’이라는 인식이 고착화된 신호”라고 분석했다.<n>서울사회연구원 이도현 연구위원은<n>“계급별 차별 논란에도 불구하고, 국민 다수가<n>‘남는 것보다 떠나는 게 안전하다’고 판단하고 있다”며<n>“정책적 불신보다 생존 본능이 여론을 주도하고 있다”고 말했다.<n><n>한편, 정부는 이날 여론조사 결과와 관련한 별도의 입장을 내지 않았다.<n>대통령실 관계자는 “현재는 정책 실행 단계에 집중하고 있다”고만 밝혔다.<n>야당은 “정부가 여론조사 결과를 정치적 홍보에 이용할 가능성이 있다”며<n>“과학적 검증 없는 정책 결정은 위험하다”고 비판했다.<n><n>이번 조사의 표본오차는 95% 신뢰수준에서 ±3.1%포인트,<n>응답률은 12.7%였다.",곤지기,사실상 만장일치지,신지어,여론이 아니라 걍 현실.  ,거꾸로말해도,지구 남는 게 비정상적인거 같은데,꽃냄새,멸망한다는데 남아있을 수가 있나? 죽는거지..
